order_item_id,order_id,product_id,quantity,unit_price,discount,line_total
7683,2772,292,1,58.18,2.46,55.72
7684,2772,1037,1,47.85,-0.83,48.68
7685,2772,687,2,44.03,0.21,87.85
7686,2773,584,1,121.65,5.4,116.25
7687,2773,271,1,4.04,-0.73,4.77
7688,2773,704,1,77.57,4.26,73.31
7689,2774,864,2,3.3,-0.01,6.61
7690,2775,301,2,2.86,4.9,0.82
7691,2775,800,3,48.82,2.39,144.07
7692,2776,151,1,2.4,0.73,1.67
7693,2776,597,1,24.57,-1.0,25.57
7694,2776,836,1,36.16,-1.0,37.16
7695,2777,671,1,63.03,0.72,62.31
7696,2777,1168,1,42.94,3.42,39.52
7697,2778,388,1,45.78,-0.81,46.59
7698,2778,58,2,40.62,-1.0,82.24
7699,2779,660,1,69.1,3.8,65.3
7700,2779,1166,2,22.07,-1.0,45.14
7701,2779,386,4,95.3,4.54,376.66
7702,2779,966,1,70.88,1.08,69.8
7703,2780,1089,1,24.1,0.23,23.87
7704,2780,220,1,13.56,1.63,11.93
7705,2781,101,1,10.91,0.35,10.56
7706,2782,380,1,55.28,3.33,51.95
7707,2782,244,4,35.3,-0.37,141.57
7708,2782,1186,1,62.95,1.14,61.81
7709,2783,303,1,77.17,0.33,76.84
7710,2783,1078,1,31.29,1.5,29.79
7711,2783,946,1,50.55,-1.0,51.55
7712,2783,1107,4,3.6,5.03,9.37
7713,2783,543,1,46.02,-0.26,46.28
7714,2783,802,2,36.31,6.93,65.69
7715,2784,667,2,6.57,2.74,10.4
7716,2785,591,2,88.96,-1.0,178.92
7717,2785,355,1,75.34,-0.42,75.76
7718,2786,256,3,39.21,3.18,114.45
7719,2786,323,1,33.31,-1.0,34.31
7720,2786,345,3,5.71,0.11,17.02
7721,2787,779,1,20.88,-0.5,21.38
7722,2787,88,2,18.25,1.55,34.95
7723,2787,824,4,67.98,-1.0,272.92
7724,2788,833,3,68.41,4.67,200.56
7725,2788,622,5,55.23,0.9,275.25
7726,2789,1058,1,22.6,-1.0,23.6
7727,2789,845,2,63.26,-1.0,127.52
7728,2789,739,1,41.54,2.56,38.98
7729,2790,928,2,7.45,3.43,11.47
7730,2790,650,3,72.13,-1.0,217.39
7731,2791,123,1,58.59,0.77,57.82
7732,2791,823,1,25.79,-0.58,26.37
7733,2791,282,3,17.47,-1.0,53.41
7734,2792,76,1,70.91,1.5,69.41
7735,2792,747,1,43.54,-0.35,43.89
7736,2792,349,1,51.16,-1.0,52.16
7737,2792,1049,2,10.85,4.07,17.63
7738,2793,470,2,53.99,-1.0,108.98
7739,2793,974,1,22.73,-0.83,23.56
7740,2793,1001,4,13.8,-1.0,56.2
7741,2794,700,2,35.52,0.43,70.61
7742,2794,324,1,88.04,2.23,85.81
7743,2795,533,2,29.33,-0.16,58.82
7744,2795,114,6,71.96,-1.0,432.76
7745,2796,39,1,44.64,-0.63,45.27
7746,2796,51,2,79.75,3.66,155.84
7747,2796,1107,1,3.6,-0.83,4.43
7748,2797,158,1,101.86,-1.0,102.86
7749,2797,894,2,8.75,-1.0,18.5
7750,2798,1136,3,52.56,2.36,155.32
7751,2798,342,1,4.29,3.78,0.51
7752,2798,248,4,82.6,2.09,328.31
7753,2799,607,1,66.7,-1.0,67.7
7754,2799,720,1,74.18,5.23,68.95
7755,2799,288,1,55.08,-0.26,55.34
7756,2800,539,4,36.83,-1.0,148.32
7757,2801,1099,2,34.92,1.92,67.92
7758,2801,556,1,47.43,4.76,42.67
7759,2801,539,1,36.83,-0.02,36.85
7760,2802,345,1,5.71,-1.0,6.71
7761,2802,1025,1,33.21,0.78,32.43
7762,2802,1132,1,47.51,-1.0,48.51
7763,2802,744,1,30.86,-0.2,31.06
7764,2803,270,1,111.82,5.31,106.51
7765,2804,631,3,3.66,-1.0,11.98
7766,2805,178,2,21.18,-0.27,42.63
7767,2805,1089,1,24.1,-1.0,25.1
7768,2805,1110,4,66.96,5.09,262.75
7769,2805,166,1,80.99,0.65,80.34
7770,2805,592,1,37.99,-1.0,38.99
7771,2806,78,1,23.81,0.15,23.66
7772,2806,612,2,53.64,-0.93,108.21
7773,2806,796,2,30.02,-1.0,61.04
7774,2806,886,2,88.52,6.78,170.26
7775,2806,1099,3,34.92,-0.01,104.77
7776,2807,1178,3,21.59,0.33,64.44
7777,2807,161,1,27.81,-0.83,28.64
7778,2807,858,1,3.43,-1.0,4.43
7779,2808,292,1,58.18,0.88,57.3
7780,2808,918,4,6.08,-0.73,25.05
7781,2808,480,1,14.5,2.02,12.48
7782,2809,725,1,7.12,-1.0,8.12
7783,2809,1119,1,52.4,-1.0,53.4
7784,2810,1115,1,3.19,1.29,1.9
7785,2810,1024,3,36.36,-1.0,110.08
7786,2811,556,1,47.43,-1.0,48.43
7787,2811,1166,2,22.07,2.34,41.8
7788,2811,1,2,67.0,-0.07,134.07
7789,2811,929,2,55.73,0.6,110.86
7790,2812,259,1,24.76,-1.0,25.76
7791,2813,419,2,38.93,-1.0,78.86
7792,2814,1118,2,60.88,1.23,120.53
7793,2814,64,1,44.29,0.55,43.74
7794,2814,244,1,35.3,-1.0,36.3
7795,2815,739,2,41.54,-1.0,84.08
7796,2815,1189,1,3.29,-1.0,4.29
7797,2816,1074,1,22.63,-0.31,22.94
7798,2816,665,1,2.69,2.05,0.64
7799,2816,537,8,100.9,0.58,806.62
7800,2817,479,1,41.7,4.2,37.5
7801,2817,471,1,2.4,-0.09,2.49
7802,2818,945,1,36.07,-1.0,37.07
7803,2818,952,1,10.55,-0.16,10.71
7804,2818,358,1,37.47,-1.0,38.47
7805,2819,480,1,14.5,0.81,13.69
7806,2819,986,1,41.5,-0.55,42.05
7807,2820,881,2,27.47,-1.0,55.94
7808,2820,626,1,35.48,4.58,30.9
7809,2820,250,2,52.53,0.38,104.68
7810,2820,287,1,32.58,0.74,31.84
7811,2821,761,2,83.29,6.13,160.45
7812,2821,839,4,90.0,3.33,356.67
7813,2821,684,1,5.17,-1.0,6.17
7814,2822,667,1,6.57,-1.0,7.57
7815,2822,527,7,3.61,5.27,20.0
7816,2822,902,3,42.74,3.9,124.32
7817,2823,395,6,3.13,-1.0,19.78
7818,2824,777,1,22.04,3.12,18.92
7819,2824,739,2,41.54,-1.0,84.08
7820,2824,284,1,43.5,-0.02,43.52
7821,2825,1138,2,9.53,-1.0,20.06
7822,2825,890,2,49.26,-1.0,99.52
7823,2826,369,3,39.98,-1.0,120.94
7824,2826,340,3,20.26,-0.26,61.04
7825,2827,68,1,28.09,-0.0,28.09
7826,2827,555,1,56.2,-0.58,56.78
7827,2827,1055,1,5.04,4.96,0.08
7828,2828,322,2,79.64,-1.0,160.28
7829,2828,22,1,39.76,-0.6,40.36
7830,2828,543,1,46.02,0.31,45.71
7831,2828,77,1,43.04,1.68,41.36
7832,2828,953,1,24.52,1.71,22.81
7833,2829,173,1,26.4,2.6,23.8
7834,2829,480,3,14.5,0.96,42.54
7835,2829,897,1,71.93,-1.0,72.93
7836,2829,301,1,2.86,-1.0,3.86
7837,2829,83,1,47.05,-1.0,48.05
7838,2829,946,1,50.55,-1.0,51.55
7839,2830,595,1,61.8,0.48,61.32
7840,2830,89,1,3.62,2.64,0.98
7841,2831,166,3,80.99,3.13,239.84
7842,2831,1072,2,26.91,-1.0,54.82
7843,2831,668,1,6.74,-1.0,7.74
7844,2831,311,2,33.17,2.29,64.05
7845,2831,584,1,121.65,1.05,120.6
7846,2832,1183,3,25.14,2.12,73.3
7847,2832,373,2,49.27,-1.0,99.54
7848,2833,254,1,42.76,-1.0,43.76
7849,2833,687,1,44.03,-1.0,45.03
7850,2833,990,1,39.6,1.74,37.86
7851,2833,368,2,18.24,-1.0,37.48
7852,2834,106,2,27.62,1.28,53.96
7853,2834,1009,5,51.14,-0.71,256.41
7854,2834,995,3,68.12,-0.78,205.14
7855,2835,1113,3,16.6,-1.0,50.8
7856,2836,422,1,7.14,1.69,5.45
7857,2836,623,1,36.1,-0.55,36.65
7858,2836,567,1,63.13,0.8,62.33
7859,2837,149,2,27.25,3.45,51.05
7860,2837,750,2,44.37,1.12,87.62
7861,2838,387,1,30.86,2.84,28.02
7862,2838,1076,3,22.14,-1.0,67.42
7863,2838,986,2,41.5,-1.0,84.0
7864,2838,267,1,53.46,5.46,48.0
7865,2838,250,1,52.53,-1.0,53.53
7866,2839,150,1,10.86,-1.0,11.86
7867,2839,153,3,28.37,3.33,81.78
7868,2839,544,3,3.82,-0.61,12.07
7869,2839,1156,1,23.45,-0.32,23.77
7870,2839,634,1,3.79,-1.0,4.79
7871,2840,662,1,30.02,5.11,24.91
7872,2841,485,3,23.95,-1.0,72.85
7873,2841,555,1,56.2,2.36,53.84
7874,2841,593,1,38.74,0.13,38.61
7875,2842,1109,1,108.05,0.05,108.0
7876,2842,76,1,70.91,1.05,69.86
7877,2843,644,1,28.52,-1.0,29.52
7878,2843,696,1,32.59,4.02,28.57
7879,2843,594,1,11.71,1.42,10.29
7880,2844,515,2,54.4,4.31,104.49
7881,2844,361,1,94.02,-1.0,95.02
7882,2844,532,1,49.03,-0.49,49.52
7883,2844,811,1,11.37,3.86,7.51
7884,2844,376,2,31.82,1.76,61.88
7885,2845,857,1,58.85,0.84,58.01
7886,2845,981,1,13.36,2.01,11.35
7887,2845,163,1,8.43,-1.0,9.43
7888,2846,781,3,9.84,-1.0,30.52
7889,2846,937,3,4.08,-1.0,13.24
7890,2846,921,2,40.23,-1.0,81.46
7891,2846,531,6,63.78,-0.79,383.47
7892,2847,346,1,74.82,-1.0,75.82
7893,2848,503,1,90.91,0.12,90.79
7894,2848,932,1,36.43,-0.71,37.14
7895,2848,1086,2,24.87,1.18,48.56
7896,2848,645,2,22.54,1.61,43.47
7897,2849,188,2,29.03,-1.0,59.06
7898,2850,104,1,44.32,-1.0,45.32
7899,2850,588,1,10.23,-0.14,10.37
7900,2851,636,3,3.43,0.11,10.18
7901,2851,542,1,2.76,-0.47,3.23
7902,2851,903,2,38.9,4.04,73.76
7903,2851,722,2,15.91,-1.0,32.82
7904,2851,634,3,3.79,-1.0,12.37
7905,2851,267,1,53.46,-0.19,53.65
7906,2852,806,1,75.66,4.31,71.35
7907,2853,297,2,3.87,6.07,1.67
7908,2853,1146,1,53.33,-1.0,54.33
7909,2854,62,1,32.67,1.7,30.97
7910,2854,210,2,56.83,-1.0,114.66
7911,2854,972,1,4.73,-1.0,5.73
7912,2854,1179,2,16.96,-0.9,34.82
7913,2855,114,1,71.96,-1.0,72.96
7914,2855,187,3,4.0,1.78,10.22
7915,2856,736,1,101.83,-1.0,102.83
7916,2856,1186,1,62.95,-1.0,63.95
7917,2856,36,1,34.03,-1.0,35.03
7918,2856,473,1,16.87,-1.0,17.87
7919,2857,710,1,40.8,4.25,36.55
7920,2857,752,2,16.76,1.27,32.25
7921,2857,275,1,11.98,0.36,11.62
7922,2858,21,1,59.16,0.64,58.52
7923,2858,799,1,73.01,-1.0,74.01
7924,2859,1178,1,21.59,0.8,20.79
7925,2859,921,1,40.23,1.22,39.01
7926,2859,1090,1,9.59,3.61,5.98
7927,2859,1175,3,53.75,-1.0,162.25
7928,2860,810,1,37.42,0.43,36.99
7929,2861,895,2,8.84,0.08,17.6
7930,2861,207,3,109.2,-0.59,328.19
7931,2861,1136,4,52.56,-1.0,211.24
7932,2862,725,2,7.12,4.68,9.56
7933,2863,1118,1,60.88,-1.0,61.88
7934,2863,1175,3,53.75,-1.0,162.25
7935,2863,338,1,24.74,-1.0,25.74
7936,2864,928,3,7.45,-1.0,23.35
7937,2864,480,2,14.5,6.52,22.48
7938,2864,95,1,28.91,4.04,24.87
7939,2865,495,1,37.03,-1.0,38.03
7940,2865,561,1,32.12,3.11,29.01
7941,2865,416,4,89.12,-1.0,357.48
7942,2865,503,3,90.91,-1.0,273.73
7943,2866,888,1,29.29,4.8,24.49
7944,2866,858,4,3.43,-1.0,14.72
7945,2866,461,1,7.37,-1.0,8.37
7946,2866,851,1,14.02,-1.0,15.02
7947,2867,1106,1,31.42,5.09,26.33
7948,2867,1078,2,31.29,2.0,60.58
7949,2867,671,4,63.03,-1.0,253.12
7950,2868,1025,2,33.21,-1.0,67.42
7951,2868,367,3,45.75,1.88,135.37
7952,2869,181,1,12.32,-1.0,13.32
7953,2870,1014,3,75.93,-1.0,228.79
7954,2870,872,2,52.99,1.45,104.53
7955,2871,821,1,50.03,-1.0,51.03
7956,2871,908,2,6.65,-1.0,14.3
7957,2872,381,1,70.25,0.72,69.53
7958,2872,331,1,18.02,3.54,14.48
7959,2872,1075,6,6.91,-0.63,42.09
7960,2873,931,1,87.02,0.18,86.84
7961,2874,537,3,100.9,-0.96,303.66
7962,2874,496,1,81.74,3.64,78.1
7963,2875,128,4,17.97,-1.0,72.88
7964,2875,61,2,12.61,2.68,22.54
7965,2875,978,2,10.12,-1.0,21.24
7966,2876,417,5,9.9,0.83,48.67
7967,2876,847,1,3.47,2.05,1.42
7968,2876,1078,4,31.29,2.24,122.92
7969,2877,47,4,27.13,-1.0,109.52
7970,2877,333,1,4.37,4.91,-0.54
7971,2877,165,6,3.21,1.06,18.2
7972,2878,636,3,3.43,-1.0,11.29
7973,2878,1073,1,66.84,0.99,65.85
7974,2878,249,1,25.06,-1.0,26.06
7975,2879,49,3,13.93,-1.0,42.79
7976,2879,803,2,34.58,-1.0,70.16
7977,2880,661,1,14.7,4.39,10.31
7978,2880,880,1,19.97,-0.6,20.57
7979,2881,72,4,6.62,0.98,25.5
7980,2881,261,2,22.96,3.82,42.1
7981,2881,999,1,23.33,4.75,18.58
7982,2882,384,1,65.82,0.1,65.72
7983,2883,190,2,34.81,-1.0,70.62
7984,2883,1135,1,78.59,3.76,74.83
7985,2884,720,3,74.18,2.83,219.71
7986,2884,1177,3,24.64,-1.0,74.92
7987,2884,1183,1,25.14,-1.0,26.14
7988,2885,191,1,101.08,1.88,99.2
7989,2885,798,3,39.22,6.34,111.32
7990,2885,847,2,3.47,-1.0,7.94
7991,2885,483,1,6.14,2.54,3.6
7992,2886,1029,1,50.13,6.47,43.66
7993,2886,440,3,3.38,-1.0,11.14
7994,2887,59,1,49.78,2.09,47.69
7995,2887,1142,1,13.78,-1.0,14.78
7996,2887,655,1,25.19,-1.0,26.19
7997,2888,706,1,80.2,0.74,79.46
7998,2888,899,1,2.85,2.13,0.72
7999,2888,1196,1,59.62,0.87,58.75
8000,2888,775,2,28.24,5.25,51.23
8001,2888,74,1,36.32,1.55,34.77
8002,2889,468,1,24.1,-0.39,24.49
8003,2889,974,1,22.73,2.14,20.59
8004,2890,909,1,94.13,7.5,86.63
8005,2890,223,1,6.34,6.5,-0.16
8006,2890,214,1,39.23,-1.0,40.23
8007,2890,409,3,77.99,2.32,231.65
8008,2890,1012,3,3.46,1.15,9.23
8009,2891,779,1,20.88,-1.0,21.88
8010,2891,801,1,20.81,-1.0,21.81
8011,2892,969,1,62.19,0.61,61.58
8012,2892,381,1,70.25,-1.0,71.25
8013,2892,683,1,72.73,-1.0,73.73
8014,2893,601,2,5.75,5.06,6.44
8015,2894,126,1,73.98,-0.21,74.19
8016,2895,392,1,67.32,0.8,66.52
8017,2895,5,1,34.09,5.82,28.27
8018,2896,384,1,65.82,1.53,64.29
8019,2896,1047,2,82.83,-1.0,166.66
8020,2897,86,1,40.27,1.19,39.08
8021,2897,329,3,18.83,0.21,56.28
8022,2898,609,3,32.14,-1.0,97.42
8023,2898,806,2,75.66,-1.0,152.32
8024,2898,112,1,79.07,-1.0,80.07
8025,2899,931,2,87.02,4.66,169.38
8026,2899,598,1,3.4,-1.0,4.4
8027,2899,843,1,13.07,5.21,7.86
8028,2900,691,1,14.22,2.04,12.18
8029,2900,122,1,118.34,-1.0,119.34
8030,2901,405,2,3.72,2.42,5.02
8031,2902,931,4,87.02,2.1,345.98
8032,2902,593,1,38.74,-1.0,39.74
8033,2902,1072,5,26.91,-0.04,134.59
8034,2903,833,1,68.41,0.83,67.58
8035,2903,953,1,24.52,1.76,22.76
8036,2903,629,4,27.8,-1.0,112.2
8037,2903,613,1,29.08,1.96,27.12
8038,2904,670,4,45.08,0.16,180.16
8039,2904,240,2,53.2,-1.0,107.4
8040,2904,700,1,35.52,-1.0,36.52
8041,2904,751,3,21.7,-1.0,66.1
8042,2905,10,1,55.34,-0.02,55.36
8043,2906,841,1,4.74,0.31,4.43
8044,2906,458,2,45.59,-1.0,92.18
8045,2906,326,2,53.44,1.14,105.74
8046,2907,779,3,20.88,-1.0,63.64
8047,2907,770,4,9.6,2.67,35.73
8048,2908,207,1,109.2,4.32,104.88
8049,2908,1051,2,65.53,3.24,127.82
8050,2908,941,2,14.46,-1.0,29.92
8051,2909,458,3,45.59,5.44,131.33
8052,2909,77,1,43.04,-0.78,43.82
8053,2910,639,1,63.73,-1.0,64.73
8054,2911,1187,1,31.26,0.03,31.23
8055,2911,861,1,38.48,1.02,37.46
8056,2911,396,1,37.3,-1.0,38.3
8057,2912,890,1,49.26,-1.0,50.26
8058,2912,962,1,51.98,2.09,49.89
8059,2912,774,1,20.12,-1.0,21.12
8060,2912,256,1,39.21,0.57,38.64
8061,2912,634,1,3.79,5.57,-1.78
8062,2912,291,1,52.37,-1.0,53.37
8063,2913,844,1,29.79,-0.18,29.97
8064,2913,25,2,51.81,-1.0,104.62
8065,2913,1016,1,3.64,8.21,-4.57
8066,2914,581,1,47.78,2.93,44.85
8067,2914,1077,2,12.87,-1.0,26.74
8068,2914,1149,2,13.46,-0.78,27.7
8069,2914,515,3,54.4,3.18,160.02
8070,2914,1075,2,6.91,3.92,9.9
8071,2915,855,1,70.08,1.05,69.03
8072,2915,568,1,31.57,-1.0,32.57
8073,2915,485,1,23.95,-1.0,24.95
8074,2915,1067,1,51.72,1.49,50.23
8075,2916,1034,1,88.57,6.42,82.15
8076,2916,1043,1,67.03,-0.75,67.78
8077,2916,997,1,3.85,-1.0,4.85
8078,2917,1130,1,88.0,-1.0,89.0
8079,2918,904,1,64.46,-1.0,65.46
8080,2918,361,1,94.02,-1.0,95.02
8081,2918,588,1,10.23,-0.94,11.17
8082,2919,25,1,51.81,0.41,51.4
8083,2919,646,1,42.77,6.43,36.34
8084,2919,272,1,30.87,-1.0,31.87
8085,2920,962,1,51.98,4.1,47.88
8086,2920,1066,2,10.42,4.65,16.19
8087,2920,58,1,40.62,4.19,36.43
8088,2920,666,1,60.11,-0.3,60.41
8089,2921,682,2,45.08,-1.0,91.16
8090,2921,836,1,36.16,-1.0,37.16
8091,2922,289,3,3.56,-1.0,11.68
8092,2922,13,2,22.52,-1.0,46.04
8093,2922,724,1,14.58,2.06,12.52
8094,2922,286,1,35.36,-1.0,36.36
8095,2923,572,1,40.67,3.91,36.76
8096,2923,903,3,38.9,-1.0,117.7
8097,2923,766,1,2.4,2.82,-0.42
8098,2924,1080,3,71.45,5.22,209.13
8099,2924,113,1,4.32,-1.0,5.32
8100,2924,14,1,36.1,1.27,34.83
8101,2924,1112,3,68.37,1.26,203.85
8102,2925,1040,5,52.35,4.9,256.85
8103,2926,701,1,42.7,-1.0,43.7
8104,2926,1035,2,59.28,0.67,117.89
8105,2926,354,2,36.38,0.27,72.49
8106,2926,1149,2,13.46,1.95,24.97
8107,2927,957,1,41.62,-1.0,42.62
8108,2927,472,2,71.67,-1.0,144.34
8109,2927,819,4,48.02,5.25,186.83
8110,2928,299,1,49.3,6.85,42.45
8111,2928,538,2,30.06,1.73,58.39
8112,2929,563,1,96.95,3.45,93.5
8113,2929,335,3,55.08,9.37,155.87
8114,2929,339,2,23.66,0.05,47.27
8115,2929,384,3,65.82,-1.0,198.46
8116,2929,804,4,89.04,-1.0,357.16
8117,2930,62,1,32.67,4.94,27.73
8118,2930,588,2,10.23,-1.0,21.46
8119,2930,462,1,75.79,2.01,73.78
8120,2930,1011,1,38.56,-1.0,39.56
8121,2930,616,3,35.9,4.29,103.41
8122,2930,773,1,9.79,-1.0,10.79
8123,2931,1011,1,38.56,5.79,32.77
8124,2931,1050,1,3.63,5.1,-1.47
8125,2932,777,2,22.04,-1.0,45.08
8126,2932,749,1,11.49,2.08,9.41
8127,2933,262,1,3.67,1.51,2.16
8128,2934,139,1,49.63,3.58,46.05
8129,2934,1157,2,41.93,-1.0,84.86
8130,2934,412,1,31.46,-1.0,32.46
8131,2935,266,1,20.52,-0.51,21.03
8132,2936,548,1,22.42,-1.0,23.42
8133,2937,742,4,31.71,-1.0,127.84
8134,2937,219,1,35.23,4.58,30.65
8135,2937,395,1,3.13,-1.0,4.13
8136,2937,890,2,49.26,5.12,93.4
8137,2938,147,1,51.41,1.05,50.36
8138,2938,543,8,46.02,-1.0,369.16
8139,2938,989,1,55.89,-1.0,56.89
8140,2939,335,1,55.08,3.13,51.95
8141,2940,708,1,57.95,4.34,53.61
8142,2940,1008,2,32.93,3.69,62.17
8143,2940,630,2,49.0,-1.0,99.0
8144,2941,419,3,38.93,1.16,115.63
8145,2941,361,1,94.02,2.78,91.24
8146,2941,977,2,49.16,4.15,94.17
8147,2941,935,2,31.23,-0.99,63.45
8148,2942,985,1,43.86,-1.0,44.86
8149,2942,1024,4,36.36,-0.05,145.49
8150,2943,510,1,34.68,-1.0,35.68
8151,2943,1004,1,62.22,-0.51,62.73
8152,2943,104,2,44.32,1.33,87.31
8153,2944,87,2,56.82,2.22,111.42
8154,2944,593,5,38.74,-1.0,194.7
8155,2944,239,1,12.09,-1.0,13.09
8156,2945,1174,1,24.96,4.15,20.81
8157,2945,149,2,27.25,-1.0,55.5
8158,2945,321,1,25.74,-1.0,26.74
8159,2945,366,4,3.08,0.99,11.33
8160,2946,361,4,94.02,-0.39,376.47
8161,2947,136,2,10.4,-1.0,21.8
8162,2947,1123,1,46.88,-1.0,47.88
8163,2948,213,2,3.89,2.75,5.03
8164,2948,875,1,90.79,1.52,89.27
8165,2949,848,1,30.0,0.86,29.14
8166,2950,264,2,35.99,4.25,67.73
8167,2950,803,1,34.58,6.95,27.63
8168,2951,95,1,28.91,-1.0,29.91
8169,2951,340,1,20.26,-1.0,21.26
8170,2952,1103,4,18.17,-1.0,73.68
8171,2952,990,1,39.6,-0.8,40.4
8172,2953,501,2,22.21,4.21,40.21
8173,2953,802,1,36.31,-0.28,36.59
8174,2953,183,2,130.15,-1.0,261.3
8175,2954,519,2,27.42,-1.0,55.84
8176,2954,42,1,18.65,-1.0,19.65
8177,2954,27,2,23.51,6.46,40.56
8178,2955,1147,3,41.45,2.13,122.22
8179,2955,788,2,51.44,2.28,100.6
8180,2956,173,1,26.4,6.46,19.94
8181,2957,940,2,41.4,-0.53,83.33
8182,2958,600,3,10.21,2.49,28.14
8183,2958,269,3,69.73,-1.0,210.19
8184,2959,1137,2,30.37,0.93,59.81
8185,2959,143,5,44.18,-1.0,221.9
8186,2959,865,1,37.16,4.78,32.38
8187,2960,379,1,47.33,2.53,44.8
8188,2960,1078,1,31.29,2.55,28.74
8189,2960,843,3,13.07,-1.0,40.21
8190,2960,834,1,36.8,1.88,34.92
8191,2960,1156,1,23.45,-1.0,24.45
8192,2961,207,4,109.2,0.33,436.47
8193,2961,471,1,2.4,-0.13,2.53
8194,2962,507,6,66.53,-0.22,399.4
8195,2962,997,3,3.85,-1.0,12.55
8196,2962,772,2,41.34,-1.0,83.68
8197,2962,914,1,50.18,-1.0,51.18
8198,2962,484,3,25.84,-1.0,78.52
8199,2963,1065,2,9.46,-1.0,19.92
8200,2963,108,3,59.08,0.68,176.56
8201,2963,797,1,2.85,-1.0,3.85
8202,2964,1107,1,3.6,4.28,-0.68
8203,2964,1136,1,52.56,6.03,46.53
8204,2965,104,3,44.32,-1.0,133.96
8205,2965,1101,1,9.88,1.15,8.73
8206,2965,908,4,6.65,-1.0,27.6
8207,2966,41,2,30.49,-1.0,61.98
8208,2966,1087,1,31.77,-1.0,32.77
8209,2966,620,1,22.85,-1.0,23.85
8210,2967,483,1,6.14,4.48,1.66
8211,2967,394,3,25.7,-1.0,78.1
8212,2967,69,3,48.3,0.46,144.44
8213,2967,1016,2,3.64,3.71,3.57
8214,2968,1197,1,2.4,-1.0,3.4
8215,2968,492,4,30.21,1.17,119.67
8216,2968,1167,2,37.81,4.36,71.26
8217,2969,1097,1,14.42,-1.0,15.42
8218,2970,512,2,92.74,2.16,183.32
8219,2970,1090,1,9.59,1.91,7.68
8220,2970,945,1,36.07,-1.0,37.07
8221,2970,438,1,43.72,1.3,42.42
8222,2970,165,5,3.21,1.69,14.36
8223,2971,690,1,85.22,0.8,84.42
8224,2971,610,1,28.92,-1.0,29.92
8225,2971,34,3,46.08,-1.0,139.24
8226,2971,315,2,21.88,-0.18,43.94
8227,2971,429,2,75.77,-1.0,152.54
8228,2972,1066,4,10.42,-1.0,42.68
8229,2972,790,1,57.59,-1.0,58.59
8230,2972,173,2,26.4,0.02,52.78
8231,2973,254,1,42.76,-1.0,43.76
8232,2973,1185,1,113.13,-0.79,113.92
8233,2973,191,4,101.08,1.06,403.26
8234,2973,1085,1,44.67,-1.0,45.67
8235,2974,1145,1,71.16,0.94,70.22
8236,2974,821,1,50.03,2.43,47.6
8237,2974,701,2,42.7,-1.0,86.4
8238,2974,1136,2,52.56,-1.0,106.12
8239,2975,678,1,56.38,0.06,56.32
8240,2975,639,2,63.73,2.12,125.34
8241,2976,985,1,43.86,1.24,42.62
8242,2976,245,2,72.71,-1.0,146.42
8243,2977,669,1,39.89,-1.0,40.89
8244,2977,1006,4,39.24,-1.0,157.96
8245,2977,776,1,54.77,-1.0,55.77
8246,2977,392,1,67.32,-1.0,68.32
8247,2978,369,1,39.98,1.74,38.24
8248,2978,721,4,29.81,3.82,115.42
8249,2978,454,1,24.41,-0.61,25.02
8250,2978,422,1,7.14,4.13,3.01
8251,2978,329,1,18.83,-1.0,19.83
8252,2979,111,1,40.5,4.18,36.32
8253,2979,719,2,79.49,-0.96,159.94
8254,2979,349,1,51.16,-1.0,52.16
8255,2980,715,1,7.08,-1.0,8.08
8256,2981,1112,2,68.37,-1.0,137.74
8257,2981,199,2,14.06,4.44,23.68
8258,2982,1017,3,58.05,3.31,170.84
8259,2982,918,1,6.08,3.43,2.65
8260,2982,284,2,43.5,0.25,86.75
8261,2982,233,1,35.63,2.86,32.77
8262,2983,475,3,45.01,-1.0,136.03
8263,2983,823,1,25.79,-1.0,26.79
8264,2983,715,1,7.08,-1.0,8.08
8265,2984,76,5,70.91,2.36,352.19
8266,2984,170,1,123.57,0.76,122.81
8267,2984,1103,1,18.17,3.67,14.5
8268,2985,269,2,69.73,-1.0,140.46
8269,2985,73,1,3.28,4.88,-1.6
8270,2986,316,4,92.35,-1.0,370.4
8271,2986,78,3,23.81,1.7,69.73
8272,2986,657,1,25.82,4.58,21.24
8273,2987,104,1,44.32,0.26,44.06
8274,2987,8,2,4.05,1.14,6.96
8275,2987,545,1,37.52,-1.0,38.52
8276,2987,787,1,19.11,1.64,17.47
8277,2987,661,1,14.7,2.6,12.1
8278,2988,264,1,35.99,-1.0,36.99
8279,2988,182,2,95.17,2.06,188.28
8280,2989,637,4,30.96,1.88,121.96
8281,2989,901,1,27.54,-1.0,28.54
8282,2990,560,1,32.81,0.72,32.09
8283,2990,149,2,27.25,-1.0,55.5
8284,2991,490,1,18.42,-0.02,18.44
8285,2991,1126,3,54.02,4.04,158.02
8286,2992,1149,1,13.46,0.48,12.98
8287,2993,522,1,42.35,-0.89,43.24
8288,2993,1145,2,71.16,-0.39,142.71
8289,2994,652,1,59.01,0.9,58.11
8290,2994,888,5,29.29,0.79,145.66
8291,2994,920,1,27.28,5.78,21.5
8292,2995,624,1,37.1,-1.0,38.1
8293,2995,997,1,3.85,1.21,2.64
8294,2996,1161,1,100.64,-1.0,101.64
8295,2997,957,2,41.62,4.31,78.93
8296,2998,562,1,11.87,8.02,3.85
8297,2998,404,1,54.66,-1.0,55.66
