payment_id,order_id,payment_date,amount,method,status,transaction_ref
3486,3486,2023-09-18 14:24:37,555.52,card,captured,PAY-8CQ7YDOZZI
3487,3487,2025-05-01 19:12:09,152.65,paypal,captured,PAY-TJ05BGYIXI
3488,3488,2023-12-01 19:20:57,64.73,card,captured,PAY-CC2ZZE88QZ
3489,3489,2025-02-12 13:10:53,376.35,card,captured,PAY-4IE689GY8L
3490,3490,2024-11-03 04:49:24,338.58,paypal,captured,PAY-50IPR9RS86
3491,3491,2023-04-24 19:00:24,0.0,card,refunded,PAY-TDW4YF3HRL
3492,3492,2023-11-24 04:08:20,251.35,bank_transfer,captured,PAY-IH8RMMU1KV
3493,3493,2024-03-26 21:22:44,13.49,card,captured,PAY-C7FFULEBEQ
3494,3494,2023-09-25 13:23:43,94.27,card,captured,PAY-AINM7HHSCW
3495,3495,2024-02-17 09:03:09,137.35,paypal,captured,PAY-X7I4E7S035
3496,3496,2024-09-02 12:39:37,148.5,card,captured,PAY-0VC0RR05QJ
3497,3497,2023-10-03 23:53:48,163.53,bank_transfer,captured,PAY-RNWURKDUCF
3498,3498,2023-02-17 09:44:40,55.09,cod,captured,PAY-YJLADJA3VX
3499,3499,2025-02-23 13:21:07,119.9,card,captured,PAY-VSNVS1NYJ4
3500,3500,2025-02-21 03:06:47,111.04,card,captured,PAY-5WKJCE95YA
3501,3501,2023-03-21 14:43:21,290.13,card,captured,PAY-AOT9YUFZU6
3502,3502,2025-03-09 05:42:37,171.24,card,captured,PAY-MI6XY0OZCY
3503,3503,2024-03-30 19:00:44,0.0,paypal,voided,PAY-UQVKBZH8GH
3504,3504,2024-05-11 06:07:06,24.48,card,captured,PAY-GW6NWQSKT0
3505,3505,2024-01-14 15:42:54,161.06,bank_transfer,captured,PAY-QZ7Z1CS9FR
3506,3506,2024-01-28 16:18:25,271.93,paypal,captured,PAY-AWZCYJORSF
3507,3507,2024-04-26 05:44:34,47.27,card,captured,PAY-2KO55GJMHD
3508,3508,2025-03-24 08:36:10,76.83,card,captured,PAY-JL5FYNUT18
3509,3509,2024-06-04 19:02:55,46.04,card,captured,PAY-OVZ2Z21GLW
3510,3510,2025-05-17 11:00:09,158.74,card,captured,PAY-GDCTTVC3AF
3511,3511,2023-05-23 20:19:08,153.0,bank_transfer,captured,PAY-542QADVT7F
3512,3512,2023-07-04 20:01:45,353.14,card,captured,PAY-EKTXH3P3SX
3513,3513,2025-08-26 09:38:37,119.13,card,captured,PAY-EMJ6ZOUUD3
3514,3514,2023-07-20 22:27:01,301.82,paypal,captured,PAY-08HHXI27OS
3515,3515,2025-03-10 03:24:10,109.38,card,captured,PAY-W2ZDWG95SB
3516,3516,2024-04-30 08:53:43,675.19,bank_transfer,captured,PAY-CGBSV3TLUV
3517,3517,2025-08-13 22:00:34,44.59,card,captured,PAY-C34WFZXYTQ
3518,3518,2023-09-06 09:36:53,269.14,card,captured,PAY-CCXLRIAA7N
3519,3519,2024-12-25 02:45:34,230.63,card,captured,PAY-P6BDPYXUCC
3520,3520,2024-11-29 20:36:19,196.71,card,captured,PAY-ST3KC9MM1L
3521,3521,2024-05-23 10:35:18,111.19,card,captured,PAY-S6Z9SKIH1M
3522,3522,2023-12-29 19:34:04,85.17,card,captured,PAY-95T3BKEYUG
3523,3523,2024-09-18 15:33:47,38.72,bank_transfer,captured,PAY-PRPW35ZD32
3524,3524,2024-10-01 19:32:59,259.2,card,captured,PAY-B9EETZ6GDO
3525,3525,2025-06-22 04:13:30,247.44,paypal,captured,PAY-9NEDPQZE3Q
3526,3526,2024-12-03 13:26:44,125.68,bank_transfer,captured,PAY-33WNNQQUKM
3527,3527,2023-05-17 02:10:35,366.29,paypal,captured,PAY-ZKGM8V2W5M
3528,3528,2024-09-02 07:32:43,404.6,card,captured,PAY-HY6FBQ8ZJL
3529,3529,2024-12-31 18:43:56,29.87,card,captured,PAY-6Y4D83X0BS
3530,3530,2024-09-12 17:46:41,184.34,card,captured,PAY-TFQWL7O38O
3531,3531,2025-09-16 18:06:19,91.82,card,captured,PAY-UJUK2Z27PD
3532,3532,2024-08-10 12:35:12,146.69,card,captured,PAY-6IA5C31DUR
3533,3533,2025-08-23 11:35:14,26.64,paypal,captured,PAY-UZ09CMGZHU
3534,3534,2025-08-07 13:36:21,11.05,cod,captured,PAY-1XB2P6HIV0
3535,3535,2023-08-23 00:24:41,256.86,bank_transfer,captured,PAY-R2GYEIT0JM
3536,3536,2025-07-21 04:02:59,73.97,paypal,captured,PAY-QWUHXM65MC
3537,3537,2025-05-01 01:40:07,114.87,paypal,captured,PAY-YU8XX9B8ZI
3538,3538,2023-07-22 10:19:39,210.39,card,captured,PAY-RG4LIACJ15
3539,3539,2023-12-21 13:25:45,333.95,card,captured,PAY-VAG2R5WQ5U
3540,3540,2023-06-20 17:19:04,272.15,paypal,captured,PAY-S3YJCKQ8IG
3541,3541,2025-06-14 13:09:35,188.73,card,captured,PAY-KLIF0MG1HW
3542,3542,2024-03-22 04:10:25,153.8,paypal,captured,PAY-JN7LJV1WB8
3543,3543,2024-09-04 17:29:10,137.05,card,captured,PAY-J54T6LD9N1
3544,3544,2025-04-12 14:27:27,100.87,paypal,captured,PAY-0MXVWD3XHV
3545,3545,2023-09-25 16:53:48,539.62,card,captured,PAY-O6EVPWB1ZY
3546,3546,2023-09-06 05:27:26,118.58,card,captured,PAY-F0MM4TYRZ1
3547,3547,2023-08-02 14:26:26,107.31,paypal,captured,PAY-MXO1G8N5TX
3548,3548,2023-11-02 12:38:48,115.78,bank_transfer,captured,PAY-USN6Q1IG03
3549,3549,2024-05-27 13:58:54,69.0,card,captured,PAY-JI4Q1WTZ06
3550,3550,2025-02-25 11:15:22,63.79,card,captured,PAY-OB1MODW8XE
3551,3551,2025-03-11 14:58:25,126.98,paypal,captured,PAY-A71GCYWVEI
3552,3552,2024-10-04 20:53:47,176.38,card,captured,PAY-FRAVNTPKS5
3553,3553,2023-07-17 08:27:03,486.6,card,captured,PAY-81X8J3OMSP
3554,3554,2025-06-30 10:57:04,43.65,paypal,captured,PAY-S7GVNGQVVD
3555,3555,2023-12-16 23:03:05,74.18,card,captured,PAY-IZUB5S7Z9D
3556,3556,2024-04-01 14:01:00,143.86,paypal,captured,PAY-ZMYO9K6W40
3557,3557,2023-11-15 14:57:59,213.5,cod,captured,PAY-85CU22F2G2
3558,3558,2024-05-20 14:18:15,239.63,card,captured,PAY-YJUE0M3GS9
3559,3559,2024-09-27 08:44:40,159.21,bank_transfer,captured,PAY-AK5AOD2Q0D
3560,3560,2023-12-16 18:04:50,67.78,paypal,captured,PAY-9OKIMGO1C3
3561,3561,2023-05-19 13:14:42,426.57,card,captured,PAY-DZAB3HG2MQ
3562,3562,2023-03-05 22:35:09,0.0,paypal,refunded,PAY-U49FJ9P0WF
3563,3563,2023-08-10 04:53:26,0.0,card,voided,PAY-7XCDQX3YS5
3564,3564,2023-03-21 14:34:13,34.35,paypal,captured,PAY-R7O57BDIS1
3565,3565,2024-06-16 13:37:20,124.07,card,captured,PAY-Y3RQ3OIV76
3566,3566,2025-01-15 02:44:30,0.0,paypal,voided,PAY-6ORFPQ7O17
3567,3567,2023-12-15 19:32:45,102.38,bank_transfer,captured,PAY-0CTEFX5RFL
3568,3568,2024-09-16 08:43:30,124.36,card,captured,PAY-QPYIHH0UV0
3569,3569,2024-09-30 11:01:38,157.35,card,captured,PAY-DC7RFKISXO
3570,3570,2023-09-29 02:14:28,205.27,card,captured,PAY-OJ2QOTQ51H
3571,3571,2024-11-26 12:40:44,36.72,card,captured,PAY-121XWS2U2V
3572,3572,2023-01-25 04:14:17,237.34,card,captured,PAY-RWP7GJ5E9X
3573,3573,2024-09-21 15:50:54,216.58,paypal,captured,PAY-CGKKRNXTPW
3574,3574,2024-01-04 14:33:09,44.19,card,captured,PAY-J304HG6PRI
3575,3575,2025-05-06 02:32:38,145.23,card,captured,PAY-BQW3SJYES8
3576,3576,2025-06-11 12:06:54,284.01,card,captured,PAY-UDS0TT0D5Z
3577,3577,2025-03-24 15:21:00,246.94,card,captured,PAY-3DD26NFJKZ
3578,3578,2023-10-02 12:49:15,124.23,card,captured,PAY-XE3ZKA13Q2
3579,3579,2024-01-02 09:49:05,385.17,bank_transfer,captured,PAY-LMW7B43O61
3580,3580,2023-02-04 11:40:49,94.25,card,captured,PAY-ZKSZS3HD43
3581,3581,2023-11-01 22:52:04,363.68,cod,captured,PAY-YNBBCV92EW
3582,3582,2024-06-10 00:22:34,211.48,paypal,captured,PAY-CU0KHP1RBT
3583,3583,2023-08-11 13:27:59,188.13,card,captured,PAY-3THMWRR08B
3584,3584,2025-02-09 05:23:26,132.76,card,captured,PAY-6JQLPK8K11
3585,3585,2023-01-24 03:31:42,427.85,card,captured,PAY-E7XSS83GT7
3586,3586,2024-09-04 21:28:09,402.53,card,captured,PAY-D2EI2GIWNC
3587,3587,2025-09-07 13:27:05,2.5,bank_transfer,captured,PAY-F3WUW1II0V
3588,3588,2025-03-21 19:12:35,369.99,card,captured,PAY-P6RTGCE6YG
3589,3589,2023-08-31 05:41:05,31.03,card,captured,PAY-PVDN9GK6XY
3590,3590,2023-02-10 14:42:55,0.0,cod,refunded,PAY-81B86CTCLY
3591,3591,2025-05-02 02:40:39,225.4,cod,captured,PAY-4T1M8LMT3U
3592,3592,2025-01-28 15:23:04,87.05,card,captured,PAY-QNMB40ULNH
3593,3593,2023-05-04 16:02:16,0.0,paypal,refunded,PAY-A0AC3J0PVE
3594,3594,2024-06-29 20:58:35,305.66,card,captured,PAY-BRQONW4917
3595,3595,2024-09-13 05:06:58,158.29,card,captured,PAY-25X9TOISPP
3596,3596,2025-05-16 06:48:44,354.56,card,captured,PAY-H1L3MGDQD3
3597,3597,2023-06-06 23:38:17,112.09,card,captured,PAY-AGSI4T2YV8
3598,3598,2023-09-07 05:24:05,135.57,card,captured,PAY-6FKNN25UHK
3599,3599,2023-12-31 17:25:34,47.11,card,captured,PAY-8STQ50MYYS
3600,3600,2023-03-19 12:27:42,236.13,card,captured,PAY-V237KPPIW3
3601,3601,2025-05-29 04:24:38,92.46,paypal,captured,PAY-I2IFTZGDWB
3602,3602,2025-03-28 07:37:22,151.77,paypal,captured,PAY-PB18H3IV4Z
3603,3603,2024-01-03 11:08:18,101.39,paypal,captured,PAY-3GH7G6FMAY
3604,3604,2023-02-23 07:51:39,164.99,paypal,captured,PAY-5RSYFGH9JN
3605,3605,2023-06-03 16:10:50,9.57,paypal,captured,PAY-5HIGLNKC02
3606,3606,2023-12-14 18:27:00,137.46,paypal,captured,PAY-21ANFW8EVP
3607,3607,2025-02-02 03:27:34,0.0,paypal,voided,PAY-6XT9VFCO6L
3608,3608,2025-03-12 16:20:31,48.51,card,captured,PAY-HC8WSBAE2Y
3609,3609,2023-11-06 11:19:39,149.46,paypal,captured,PAY-P8X5LRDRJC
3610,3610,2025-03-26 22:53:58,0.0,card,refunded,PAY-X5U3PJUCK1
3611,3611,2024-02-12 11:46:22,211.7,card,captured,PAY-L37EHYEEGP
3612,3612,2025-02-25 16:04:39,121.0,bank_transfer,captured,PAY-JAV2U4ZTWJ
3613,3613,2025-07-13 10:14:47,237.77,card,captured,PAY-N288HESD04
3614,3614,2024-11-03 21:24:53,89.8,card,captured,PAY-GLWBM470AB
3615,3615,2023-08-13 11:29:24,763.34,card,captured,PAY-S0N9L0JJQB
3616,3616,2025-02-19 20:54:14,341.93,paypal,captured,PAY-BWXUYZ64EP
3617,3617,2025-03-10 05:00:37,8.58,paypal,captured,PAY-IQCCTPFIL3
3618,3618,2023-07-14 16:15:40,56.9,card,captured,PAY-Y40LNFSNFB
3619,3619,2024-07-12 14:43:50,297.87,cod,captured,PAY-U6KQNRXI53
3620,3620,2024-11-14 07:09:08,96.36,cod,captured,PAY-DRXOMNX25Q
3621,3621,2025-05-12 22:15:45,388.76,card,captured,PAY-1SUTQSICFC
3622,3622,2024-02-26 11:34:48,226.26,card,captured,PAY-5AHKNW3HLW
3623,3623,2024-03-12 20:00:00,283.77,cod,captured,PAY-T56AQSOTNQ
3624,3624,2025-07-31 16:19:20,147.13,paypal,captured,PAY-LQNL1EBNJ2
3625,3625,2025-03-19 13:53:55,290.78,card,captured,PAY-NIDYJG8029
3626,3626,2024-02-15 08:54:25,62.18,card,captured,PAY-S6VXMRBTS2
3627,3627,2025-08-13 21:03:02,170.26,card,captured,PAY-BOAUCLY0TA
3628,3628,2025-04-29 02:56:38,282.95,bank_transfer,captured,PAY-RL4844EGE9
3629,3629,2025-05-17 10:06:03,196.67,paypal,captured,PAY-EHEK91CNTZ
3630,3630,2023-11-17 17:46:21,164.08,bank_transfer,captured,PAY-QS1TXIAQ7W
3631,3631,2025-06-24 23:39:09,24.4,card,captured,PAY-RVM0A8GLJM
3632,3632,2024-03-14 06:10:53,214.9,bank_transfer,captured,PAY-0H9KTXKOGZ
3633,3633,2023-04-18 06:07:32,0.0,bank_transfer,refunded,PAY-F8E1S27WJ5
3634,3634,2023-01-20 07:55:49,570.6,card,captured,PAY-MLE61Y6PCX
3635,3635,2023-09-01 20:31:40,77.76,paypal,captured,PAY-KFCLZB7NI8
3636,3636,2023-09-25 16:55:32,80.41,card,captured,PAY-PT9BWUDC89
3637,3637,2024-04-04 00:29:33,164.57,paypal,captured,PAY-Y0NK69F2SF
3638,3638,2024-10-12 07:57:35,182.66,card,captured,PAY-SAAFYSLIMG
3639,3639,2024-06-04 18:53:37,0.0,card,refunded,PAY-CZ4Z2O1R9P
3640,3640,2024-08-27 05:50:16,267.73,card,captured,PAY-KAD8C4KNTV
3641,3641,2024-07-30 04:53:43,214.64,card,captured,PAY-2LV8PQEPNY
3642,3642,2025-09-13 15:22:22,214.71,card,captured,PAY-1EPEJ6WV8Y
3643,3643,2025-04-22 11:47:20,26.32,cod,captured,PAY-10E6AUGXU1
3644,3644,2024-11-07 09:44:40,304.67,paypal,captured,PAY-QNYKZ7UMKD
3645,3645,2025-09-16 22:12:27,89.55,cod,captured,PAY-YCSK1D7HBA
3646,3646,2023-10-17 21:29:31,242.7,paypal,captured,PAY-JCCC35TUUT
3647,3647,2025-04-03 17:31:41,161.73,card,captured,PAY-405RMVDKUJ
3648,3648,2024-04-30 00:09:04,82.64,card,captured,PAY-H8OI3Q65T2
3649,3649,2023-05-22 16:18:59,62.74,card,captured,PAY-VVQS9UCWJ9
3650,3650,2024-12-25 18:35:18,269.9,card,captured,PAY-Q1RERJ4HH8
3651,3651,2023-08-30 22:17:24,315.22,card,captured,PAY-Y64OGCOY26
3652,3652,2024-07-14 12:12:32,302.12,card,captured,PAY-ZQMJC390GR
3653,3653,2023-12-09 16:00:05,43.32,card,captured,PAY-XBY3VP5TQX
3654,3654,2024-04-14 03:05:34,170.72,card,captured,PAY-FVEBI30BVB
3655,3655,2023-03-29 01:53:58,210.41,card,captured,PAY-QEQSXODBQU
3656,3656,2025-07-16 00:41:17,0.0,card,refunded,PAY-CWRIAD7BJP
3657,3657,2023-10-22 07:06:38,243.04,bank_transfer,captured,PAY-UGLFE3UB1A
3658,3658,2024-10-28 01:56:04,383.42,bank_transfer,captured,PAY-0IKXVM57S6
3659,3659,2024-06-05 18:36:55,114.8,card,captured,PAY-NIAVCDXASA
3660,3660,2024-05-24 00:38:24,150.72,card,captured,PAY-528AH2Q6AW
3661,3661,2023-10-15 12:05:02,114.39,paypal,captured,PAY-Q0G237FVV6
3662,3662,2024-12-01 06:22:30,0.0,card,refunded,PAY-I3XARKW0S8
3663,3663,2024-09-17 11:03:01,36.24,paypal,captured,PAY-JVBMGIETVN
3664,3664,2024-10-09 11:15:27,138.37,card,captured,PAY-8X26PFQ3A5
3665,3665,2025-05-25 14:45:15,143.46,card,captured,PAY-VSA9YLEARE
3666,3666,2024-02-08 11:03:05,184.17,card,captured,PAY-YEOU9284GX
3667,3667,2024-04-10 13:46:00,150.21,paypal,captured,PAY-SDQKZFOU00
3668,3668,2023-06-18 13:11:49,308.38,card,captured,PAY-0PHTZ6IK42
3669,3669,2024-07-09 19:37:33,108.57,card,captured,PAY-KPX3R0OVBJ
3670,3670,2023-09-13 14:45:44,61.05,card,captured,PAY-69KTTTMX32
3671,3671,2025-04-28 06:57:28,489.58,card,captured,PAY-0R1HQM01MO
3672,3672,2024-07-09 13:55:51,284.4,card,captured,PAY-VB3SL6GS8R
3673,3673,2024-01-15 18:33:34,252.65,card,captured,PAY-E3BBEWKOH3
3674,3674,2023-09-26 01:06:24,0.0,card,voided,PAY-7HZOXZBZLR
3675,3675,2024-03-16 22:20:13,192.11,card,captured,PAY-1V1N1FO6OL
3676,3676,2023-04-22 14:43:31,22.35,paypal,captured,PAY-BM399EFL4V
3677,3677,2025-07-18 00:14:24,292.7,card,captured,PAY-UJVBFIIWCB
3678,3678,2025-04-12 10:25:31,72.79,card,captured,PAY-K3RM6YXJE7
3679,3679,2023-03-23 07:49:05,-6.37,card,captured,PAY-PRJ7WBACX1
3680,3680,2025-09-07 01:11:25,23.09,card,captured,PAY-4QKTP4ZJ3B
3681,3681,2024-11-27 14:48:31,229.79,bank_transfer,captured,PAY-61P3EU49ME
3682,3682,2024-06-29 17:55:23,87.78,paypal,captured,PAY-LRJLDLYKDA
3683,3683,2023-02-04 00:49:55,174.91,card,captured,PAY-MW8BFE310G
3684,3684,2024-02-17 00:25:22,223.79,card,captured,PAY-UXRRS6DBXJ
3685,3685,2023-01-02 06:57:04,96.21,paypal,captured,PAY-AQOTT5JJZB
3686,3686,2024-01-29 02:59:19,138.88,card,captured,PAY-8OXI6D95MA
3687,3687,2024-06-29 23:08:58,334.83,card,captured,PAY-1WZSK7G8RZ
3688,3688,2025-06-11 22:29:23,0.0,card,refunded,PAY-WTEBPVAKEO
3689,3689,2024-12-20 20:31:53,92.73,card,captured,PAY-FOVFT1B4Q5
3690,3690,2025-07-31 23:02:48,249.19,card,captured,PAY-K6KOTZ3H5A
3691,3691,2025-03-12 22:10:58,82.88,card,captured,PAY-EJ92JX6OA9
3692,3692,2024-08-30 08:30:03,10.81,paypal,captured,PAY-MHTQQ4FA81
3693,3693,2024-05-11 17:39:56,317.49,card,captured,PAY-O17JKDUE2X
3694,3694,2024-11-24 00:36:13,0.0,card,refunded,PAY-YMC1GK8X5M
3695,3695,2023-03-06 10:34:37,182.74,card,captured,PAY-43OSNPMW1Y
3696,3696,2024-07-12 15:42:38,539.08,card,captured,PAY-J5F79QTNT9
3697,3697,2023-05-16 10:45:18,821.24,card,captured,PAY-7TOXRVMUWA
3698,3698,2024-04-13 16:53:39,157.3,card,captured,PAY-ZBCFFSC6L3
3699,3699,2024-11-25 20:33:56,166.84,cod,captured,PAY-G2EK13NYNP
3700,3700,2024-04-27 09:32:41,42.39,card,captured,PAY-6XU7YN37W4
3701,3701,2024-07-18 02:00:19,13.55,card,captured,PAY-7PVVBHOUIP
3702,3702,2023-05-16 12:07:50,184.76,paypal,captured,PAY-ZO5TJVLFWZ
3703,3703,2024-07-10 03:33:30,622.46,paypal,captured,PAY-FSWD5W8SNJ
3704,3704,2025-02-09 09:59:21,349.27,card,captured,PAY-NK8P7EEBRU
3705,3705,2023-04-14 10:48:44,38.48,card,captured,PAY-8VVA74QSE2
3706,3706,2025-02-11 00:02:15,91.6,paypal,captured,PAY-FZ9SUE1E1Y
3707,3707,2023-02-15 21:58:13,299.01,paypal,captured,PAY-UQ0ZTDHTJU
3708,3708,2025-09-06 09:37:50,122.6,card,captured,PAY-Q9PH9JLE9G
3709,3709,2024-02-18 03:02:47,139.25,card,captured,PAY-TWCHMEB2Y1
3710,3710,2024-12-19 21:42:36,182.19,paypal,captured,PAY-QHR8XGDCV0
3711,3711,2024-03-07 09:13:47,555.66,card,captured,PAY-C6ZNHMQZI6
3712,3712,2023-03-01 16:25:38,221.02,card,captured,PAY-FBE6I9TG89
3713,3713,2024-02-02 05:43:20,163.55,card,captured,PAY-T1RAQKPULB
3714,3714,2023-09-17 03:36:23,248.42,card,captured,PAY-YLG2CP3MFR
3715,3715,2024-05-04 19:21:55,142.34,card,captured,PAY-7L97KQXA0D
3716,3716,2024-10-14 08:24:07,297.47,bank_transfer,captured,PAY-OOBP6AP5U0
3717,3717,2023-11-13 00:01:59,377.24,card,captured,PAY-HW5VUYRHW5
3718,3718,2025-06-15 23:38:48,103.03,card,captured,PAY-2BN9JFE3Y0
3719,3719,2023-10-09 01:22:29,294.21,card,captured,PAY-UG3TM5T6GP
3720,3720,2024-10-19 14:01:08,159.0,card,captured,PAY-JM1LBO2ABI
3721,3721,2023-08-09 12:48:28,0.0,cod,refunded,PAY-45AEX1EBG7
3722,3722,2024-05-11 20:05:22,32.48,bank_transfer,captured,PAY-OZF81JCHXR
3723,3723,2023-08-07 18:50:09,277.39,card,captured,PAY-N5Y73OP4NO
3724,3724,2025-08-17 07:33:00,622.04,bank_transfer,captured,PAY-0FX4IODIHF
3725,3725,2024-01-14 17:59:02,69.77,paypal,captured,PAY-S4GD090C0U
3726,3726,2023-05-09 14:00:44,315.94,paypal,captured,PAY-UWAJPZBOQ8
3727,3727,2023-12-24 15:19:01,389.07,card,captured,PAY-3NFRG0AUHX
3728,3728,2024-01-19 17:23:04,-4.9,bank_transfer,captured,PAY-0IO9RC9ZMD
3729,3729,2023-06-30 05:24:08,226.88,bank_transfer,captured,PAY-THGHTTZ29U
3730,3730,2023-10-15 08:29:41,33.98,card,captured,PAY-A2MIM6CW7J
3731,3731,2023-08-20 04:33:54,156.4,card,captured,PAY-SOADKRHHUB
3732,3732,2025-06-06 18:11:28,84.97,card,captured,PAY-4C39LC41EU
3733,3733,2024-08-11 05:56:27,438.27,bank_transfer,captured,PAY-GLNF1U5OMD
3734,3734,2025-07-23 21:34:05,0.0,paypal,refunded,PAY-BJEV8AEFGM
3735,3735,2025-05-19 18:00:50,288.68,card,captured,PAY-1N5CC11JT6
3736,3736,2024-03-15 15:39:07,309.18,card,captured,PAY-BXVKS9YASJ
3737,3737,2023-08-05 06:56:37,173.13,card,captured,PAY-EGS14X4M7C
3738,3738,2024-09-27 19:40:17,0.0,card,refunded,PAY-VUCZBU0J9D
3739,3739,2023-08-11 05:30:46,467.05,paypal,captured,PAY-M6VPZETI6U
3740,3740,2023-08-03 10:35:51,147.74,card,captured,PAY-B0ZULAXB51
3741,3741,2025-07-26 19:16:26,79.02,card,captured,PAY-430OQ2E4UH
3742,3742,2024-03-23 11:12:36,282.87,card,captured,PAY-1X14MBRIFF
3743,3743,2023-10-01 18:49:42,129.38,bank_transfer,captured,PAY-CT8WQX8QWZ
3744,3744,2023-10-17 09:51:39,278.8,card,captured,PAY-2X7NTJZ72J
3745,3745,2023-01-21 16:25:47,47.89,bank_transfer,captured,PAY-G3EDICNDQ6
3746,3746,2024-03-13 13:21:13,50.84,card,captured,PAY-WI7XYGLDYL
3747,3747,2023-11-08 02:16:12,0.0,card,refunded,PAY-Q4VU5MCWD0
3748,3748,2024-04-22 21:00:12,39.18,card,captured,PAY-5V1YYZCYYX
3749,3749,2024-09-23 18:52:04,263.26,card,captured,PAY-QASL22I2YP
3750,3750,2024-03-01 22:07:11,147.12,paypal,captured,PAY-69WZ3BWJUF
3751,3751,2024-01-13 11:50:56,164.84,card,captured,PAY-0EQV8PKMVJ
3752,3752,2023-03-09 07:20:09,252.12,bank_transfer,captured,PAY-YRKSHFQTO8
3753,3753,2023-03-10 16:25:48,58.37,card,captured,PAY-LTB7N9YN9A
3754,3754,2023-05-16 18:28:02,428.96,card,captured,PAY-0OWFR4WMMU
3755,3755,2024-08-01 12:03:34,66.94,cod,captured,PAY-85T0FH260G
3756,3756,2023-11-02 06:35:10,53.5,bank_transfer,captured,PAY-N7MTBGX81T
3757,3757,2024-08-23 16:57:41,126.58,paypal,captured,PAY-XYVKSH4SZK
3758,3758,2024-06-09 19:15:48,54.6,cod,captured,PAY-VVGSU3GFAT
3759,3759,2024-10-21 06:46:23,22.32,paypal,captured,PAY-4HEHKB5U57
3760,3760,2023-05-06 09:35:55,0.0,card,refunded,PAY-KSHM7888Q4
3761,3761,2024-08-18 03:34:49,32.36,paypal,captured,PAY-QZ5EE6K7DC
3762,3762,2024-08-08 21:40:37,247.23,bank_transfer,captured,PAY-CDIPQZQ0HA
3763,3763,2025-03-13 00:45:02,111.58,card,captured,PAY-R8NA2XY71T
3764,3764,2024-10-11 23:19:53,-2.07,paypal,captured,PAY-61GLE2PDP7
3765,3765,2023-11-09 07:41:40,151.6,card,captured,PAY-Z15BS0C43N
3766,3766,2023-05-20 00:31:20,189.77,card,captured,PAY-R1HGNCQXGW
3767,3767,2023-07-22 05:37:25,90.54,card,captured,PAY-WRCGU8J0WC
3768,3768,2024-11-19 13:16:55,-4.86,card,captured,PAY-S52KE1JT1I
3769,3769,2023-09-27 03:19:48,0.0,paypal,refunded,PAY-ILZ2AH5T5F
3770,3770,2025-03-21 12:44:35,0.0,card,refunded,PAY-NX0QTDBU5F
3771,3771,2024-11-27 00:36:03,161.63,card,captured,PAY-S3OL4CTEC8
3772,3772,2024-06-07 09:51:47,56.39,cod,captured,PAY-W789I7JD0T
3773,3773,2024-05-23 17:21:08,109.79,card,captured,PAY-GMAALLZMBE
3774,3774,2024-10-02 01:08:11,371.73,card,captured,PAY-VA5R97HB9Y
3775,3775,2025-09-04 03:06:44,393.47,card,captured,PAY-ARJJ0QEGQZ
3776,3776,2023-02-13 02:24:18,640.49,bank_transfer,captured,PAY-780UYK61HM
3777,3777,2023-11-14 12:58:47,183.2,card,captured,PAY-W0H5LNQMJ3
3778,3778,2024-01-23 20:21:34,58.26,paypal,captured,PAY-V2NKI4QDZX
3779,3779,2023-09-24 18:59:38,141.18,card,captured,PAY-90PCI41IVC
3780,3780,2023-10-08 00:16:32,320.49,paypal,captured,PAY-7IPFZJZ7WT
3781,3781,2024-07-01 22:51:43,131.99,card,captured,PAY-E3ZMH944JL
3782,3782,2023-12-30 07:25:35,60.48,card,captured,PAY-P6UYJ8ZJX7
3783,3783,2024-12-17 07:25:41,144.42,card,captured,PAY-P9DZYQQPY1
3784,3784,2024-03-06 19:46:57,772.07,paypal,captured,PAY-4QZKCJ5KX9
3785,3785,2023-10-27 22:13:25,252.31,card,captured,PAY-9TUE2BGD0I
3786,3786,2023-12-22 13:46:16,283.93,card,captured,PAY-P19HO780OG
3787,3787,2024-05-10 01:31:33,174.82,cod,captured,PAY-8W2EETCR35
3788,3788,2024-01-29 01:56:45,507.86,cod,captured,PAY-AN2K1A0YM2
3789,3789,2024-06-26 23:52:30,302.26,cod,captured,PAY-R2YNGZOD0R
3790,3790,2025-03-16 13:46:43,307.81,bank_transfer,captured,PAY-WEBICBUL1A
3791,3791,2025-04-18 13:50:00,312.92,card,captured,PAY-PNRZDQ3D97
3792,3792,2025-08-11 17:45:54,0.0,card,voided,PAY-2AWA7PA7X2
3793,3793,2024-04-08 06:24:15,312.52,card,captured,PAY-1UOB1IJCLM
3794,3794,2024-01-26 15:41:13,223.47,card,captured,PAY-VE4NCKZSV1
3795,3795,2024-08-31 15:39:26,280.4,card,captured,PAY-4U5ZCDFC9K
3796,3796,2024-03-28 15:10:57,271.71,paypal,captured,PAY-AECJ0EUVYF
3797,3797,2023-03-12 23:37:23,174.96,card,captured,PAY-76Q4QTQA8C
3798,3798,2024-09-04 04:22:53,0.0,card,refunded,PAY-FM43AQY12E
3799,3799,2023-07-08 18:26:38,44.16,card,captured,PAY-GWHTWZZ016
3800,3800,2025-05-19 23:19:49,360.54,card,captured,PAY-828N19V2BT
3801,3801,2023-10-20 21:32:44,237.95,card,captured,PAY-ZNBUUB1EQU
3802,3802,2024-01-07 22:54:42,354.92,card,captured,PAY-JVTYTHD3ST
3803,3803,2024-06-19 21:37:53,274.17,card,captured,PAY-C0JDR0E6C0
